IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
120246916,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,03/27/2012 07:00 AM +0000,08:55,SOUTHERN,NONE,0 Block of 5TH ST,-122.407492705044,37.7834870040099,"37.7834870040099, -122.407492705044"
120246944,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,03/27/2012 07:00 AM +0000,10:02,BAYVIEW,"ARREST, BOOKED",1600 Block of MCKINNON AV,-122.390037528154,37.7364635356255,"37.7364635356255, -122.390037528154"
120246950,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,16:00,MISSION,NONE,2500 Block of HARRISON ST,-122.412390832863,37.7574045472954,"37.7574045472954, -122.412390832863"
120246966,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Friday,03/23/2012 07:00 AM +0000,02:27,MISSION,NONE,2000 Block of MARKET ST,-122.426893114012,37.7691618401946,"37.7691618401946, -122.426893114012"
120246988,NON-CRIMINAL,FOUND PROPERTY,Tuesday,03/27/2012 07:00 AM +0000,10:35,PARK,NONE,MASONIC AV / HAIGHT ST,-122.4453467866,37.7702081959172,"37.7702081959172, -122.4453467866"
120247027,NON-CRIMINAL,AIDED CASE,Tuesday,03/27/2012 07:00 AM +0000,10:10,BAYVIEW,NONE,100 Block of WESTPOINT RD,-122.381060690645,37.7359661026373,"37.7359661026373, -122.381060690645"
120247049,OTHER OFFENSES,RESISTING ARREST,Tuesday,03/27/2012 07:00 AM +0000,10:30,RICHMOND,"ARREST, BOOKED",300 Block of 10TH AV,-122.470883477064,37.7825438316723,"37.7825438316723, -122.470883477064"
120247049,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/27/2012 07:00 AM +0000,10:30,RICHMOND,"ARREST, BOOKED",300 Block of 10TH AV,-122.470883477064,37.7825438316723,"37.7825438316723, -122.470883477064"
120247083,DRUG/NARCOTIC,FORGE OR ALTER PRESCRIPTION,Wednesday,03/21/2012 07:00 AM +0000,08:00,SOUTHERN,NONE,200 Block of 7TH ST,-122.408909215157,37.777640400475,"37.777640400475, -122.408909215157"
120247152,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/27/2012 07:00 AM +0000,11:27,SOUTHERN,"ARREST, CITED",POWELL ST / MARKET ST,-122.407545855931,37.784401179486,"37.784401179486, -122.407545855931"
120247180,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,03/27/2012 07:00 AM +0000,11:30,NORTHERN,NONE,2100 Block of UNION ST,-122.434389274558,37.797194813029,"37.797194813029, -122.434389274558"
120247243,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,03/27/2012 07:00 AM +0000,11:30,MISSION,NONE,2700 Block of MISSION ST,-122.41861898306,37.7536225251328,"37.7536225251328, -122.41861898306"
120247271,NON-CRIMINAL,LOST PROPERTY,Monday,03/19/2012 07:00 AM +0000,10:00,SOUTHERN,NONE,4TH ST / TOWNSEND ST,-122.394985875925,37.7770909534023,"37.7770909534023, -122.394985875925"
120247312,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,03/27/2012 07:00 AM +0000,12:30,BAYVIEW,NONE,1600 Block of PALOU AV,-122.391475747691,37.734341646454,"37.734341646454, -122.391475747691"
120247334,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,03/14/2012 07:00 AM +0000,07:15,CENTRAL,NONE,600 Block of BEACH ST,-122.419818687842,37.8067162128624,"37.8067162128624, -122.419818687842"
120247431,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/27/2012 07:00 AM +0000,09:55,BAYVIEW,NONE,1200 Block of MISSISSIPPI ST,-122.393494748511,37.7510711847304,"37.7510711847304, -122.393494748511"
120247447,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,03/27/2012 07:00 AM +0000,10:00,TARAVAL,COMPLAINANT REFUSES TO PROSECUTE,2400 Block of 43RD AV,-122.501263132199,37.7405194273572,"37.7405194273572, -122.501263132199"
120247453,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,03/26/2012 07:00 AM +0000,09:00,NORTHERN,NONE,700 Block of HAYES ST,-122.428416314752,37.776077493912,"37.776077493912, -122.428416314752"
120247475,ASSAULT,BATTERY,Tuesday,03/27/2012 07:00 AM +0000,13:25,CENTRAL,"ARREST, BOOKED",800 Block of BATTERY ST,-122.400942623454,37.798717697065,"37.798717697065, -122.400942623454"
120247500,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Thursday,03/22/2012 07:00 AM +0000,06:00,CENTRAL,NONE,900 Block of BUSH ST,-122.413307249519,37.7895485144697,"37.7895485144697, -122.413307249519"
120247516,WARRANTS,ENROUTE TO PROBATION OFFICER,Tuesday,03/27/2012 07:00 AM +0000,14:20,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 24TH ST,-122.416268632715,37.7523735149599,"37.7523735149599, -122.416268632715"
120247641,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,03/25/2012 07:00 AM +0000,15:30,BAYVIEW,NONE,2500 Block of MARIN ST,-122.40332521436,37.7480983637807,"37.7480983637807, -122.40332521436"
120247663,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,03/27/2012 07:00 AM +0000,09:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.416795891866,37.710476084877,"37.710476084877, -122.416795891866"
120248235,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,19:55,CENTRAL,NONE,STOCKTON ST / CLAY ST,-122.407904730522,37.7940589735021,"37.7940589735021, -122.407904730522"
120248257,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,14:00,BAYVIEW,NONE,1300 Block of PALOU AV,-122.38622260736,37.7313626805586,"37.7313626805586, -122.38622260736"
120248257,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/27/2012 07:00 AM +0000,14:00,BAYVIEW,NONE,1300 Block of PALOU AV,-122.38622260736,37.7313626805586,"37.7313626805586, -122.38622260736"
120247691,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,03/27/2012 07:00 AM +0000,14:30,TARAVAL,NONE,BUCKINGHAM WY / 19TH AV,-122.474961434176,37.7256901689016,"37.7256901689016, -122.474961434176"
120247704,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,03/20/2012 07:00 AM +0000,17:00,MISSION,NONE,1400 Block of YORK ST,-122.407671395538,37.7488718802016,"37.7488718802016, -122.407671395538"
120247710,OTHER OFFENSES,HARASSING PHONE CALLS,Tuesday,03/27/2012 07:00 AM +0000,15:01,CENTRAL,NONE,1300 Block of GRANT AV,-122.407272247881,37.798876050825,"37.798876050825, -122.407272247881"
120247726,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,03/27/2012 07:00 AM +0000,12:45,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408130282183,37.7866441836709,"37.7866441836709, -122.408130282183"
120247748,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,03/27/2012 07:00 AM +0000,15:40,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120247754,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/27/2012 07:00 AM +0000,15:43,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419649728122,37.7643817770499,"37.7643817770499, -122.419649728122"
120247760,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,03/21/2012 07:00 AM +0000,08:00,BAYVIEW,NONE,1400 Block of VANDYKE AV,-122.389333502548,37.7275504808606,"37.7275504808606, -122.389333502548"
120247776,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,03/27/2012 07:00 AM +0000,14:39,BAYVIEW,"ARREST, BOOKED",1100 Block of OAKDALE AV,-122.382673587133,37.7301960212283,"37.7301960212283, -122.382673587133"
120247776,ASSAULT,THREATS AGAINST LIFE,Tuesday,03/27/2012 07:00 AM +0000,14:39,BAYVIEW,"ARREST, BOOKED",1100 Block of OAKDALE AV,-122.382673587133,37.7301960212283,"37.7301960212283, -122.382673587133"
120247798,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,03/27/2012 07:00 AM +0000,15:45,CENTRAL,NONE,THE EMBARCADERONORTH ST / CHESTNUT ST,-122.403193067238,37.8051144492271,"37.8051144492271, -122.403193067238"
120247817,NON-CRIMINAL,AIDED CASE,Tuesday,03/27/2012 07:00 AM +0000,16:29,TARAVAL,NONE,2300 Block of 24TH AV,-122.481163246063,37.74383749873,"37.74383749873, -122.481163246063"
120247823,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,16:18,MISSION,NONE,3200 Block of CESAR CHAVEZ ST,-122.415239948597,37.7482584642635,"37.7482584642635, -122.415239948597"
120247895,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY",Tuesday,03/27/2012 07:00 AM +0000,17:00,INGLESIDE,"ARREST, BOOKED",400 Block of CORTLAND AV,-122.417214236713,37.7391626142795,"37.7391626142795, -122.417214236713"
120247942,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,03/27/2012 07:00 AM +0000,17:30,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41963428126,37.7642214059799,"37.7642214059799, -122.41963428126"
120247942,WARRANTS,WARRANT ARREST,Tuesday,03/27/2012 07:00 AM +0000,17:30,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41963428126,37.7642214059799,"37.7642214059799, -122.41963428126"
120247942,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,03/27/2012 07:00 AM +0000,17:30,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41963428126,37.7642214059799,"37.7642214059799, -122.41963428126"
120247986,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/27/2012 07:00 AM +0000,14:40,RICHMOND,NONE,200 Block of MARTIN LUTHER KING JR DR,-122.464376684515,37.7664664051464,"37.7664664051464, -122.464376684515"
120247992,ASSAULT,BATTERY,Tuesday,03/27/2012 07:00 AM +0000,17:50,NORTHERN,NONE,GOUGH ST / FULTON ST,-122.423355144447,37.7787466492059,"37.7787466492059, -122.423355144447"
120248382,ASSAULT,BATTERY,Tuesday,03/27/2012 07:00 AM +0000,20:40,INGLESIDE,"ARREST, CITED",300 Block of BRAZIL AV,-122.432158607828,37.7233790576978,"37.7233790576978, -122.432158607828"
120248382,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,03/27/2012 07:00 AM +0000,20:40,INGLESIDE,"ARREST, CITED",300 Block of BRAZIL AV,-122.432158607828,37.7233790576978,"37.7233790576978, -122.432158607828"
120248401,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,03/27/2012 07:00 AM +0000,21:28,BAYVIEW,NONE,PHELPS ST / LASALLE AV,-122.392396004657,37.7386044256525,"37.7386044256525, -122.392396004657"
120248439,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/27/2012 07:00 AM +0000,21:09,CENTRAL,PSYCHOPATHIC CASE,200 Block of BEACH ST,-122.412364799097,37.8077187062138,"37.8077187062138, -122.412364799097"
120249017,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,03/28/2012 07:00 AM +0000,09:18,PARK,"ARREST, BOOKED",1700 Block of ELLIS ST,-122.435012590833,37.7820758957911,"37.7820758957911, -122.435012590833"
120249017,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,03/28/2012 07:00 AM +0000,09:18,PARK,"ARREST, BOOKED",1700 Block of ELLIS ST,-122.435012590833,37.7820758957911,"37.7820758957911, -122.435012590833"
120249017,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,03/28/2012 07:00 AM +0000,09:18,PARK,"ARREST, BOOKED",1700 Block of ELLIS ST,-122.435012590833,37.7820758957911,"37.7820758957911, -122.435012590833"
120249039,NON-CRIMINAL,LOST PROPERTY,Thursday,03/22/2012 07:00 AM +0000,21:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / MARKET ST,-122.393983685228,37.795060765295,"37.795060765295, -122.393983685228"
120249045,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/16/2012 07:00 AM +0000,22:30,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.397388784826,37.7825543452426,"37.7825543452426, -122.397388784826"
120249051,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,03/25/2012 07:00 AM +0000,18:15,RICHMOND,NONE,1400 Block of BRODERICK ST,-122.441408357924,37.7836933358759,"37.7836933358759, -122.441408357924"
120249067,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,03/28/2012 07:00 AM +0000,01:00,MISSION,NONE,SHOTWELL ST / 21ST ST,-122.415629332446,37.757232227914,"37.757232227914, -122.415629332446"
120249108,ASSAULT,BATTERY,Wednesday,03/28/2012 07:00 AM +0000,08:40,CENTRAL,NONE,STOCKTON ST / SUTTER ST,-122.406958660602,37.789434763004,"37.789434763004, -122.406958660602"
120248495,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,03/27/2012 07:00 AM +0000,22:08,NORTHERN,"ARREST, CITED",STEINER ST / TURK ST,-122.433784764382,37.7802873652863,"37.7802873652863, -122.433784764382"
120248514,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,03/28/2012 07:00 AM +0000,22:38,CENTRAL,NONE,600 Block of PINE ST,-122.405775353887,37.7915281295291,"37.7915281295291, -122.405775353887"
120248520,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/27/2012 07:00 AM +0000,22:39,TARAVAL,PSYCHOPATHIC CASE,200 Block of MINERVA ST,-122.460890636243,37.7157129381149,"37.7157129381149, -122.460890636243"
120248542,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,03/27/2012 07:00 AM +0000,22:46,MISSION,"ARREST, CITED",2100 Block of MISSION ST,-122.41926251509,37.7622587705015,"37.7622587705015, -122.41926251509"
120248564,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Tuesday,03/27/2012 07:00 AM +0000,23:17,MISSION,"ARREST, BOOKED",9TH ST / DIVISION ST,-122.405942290896,37.7696597423213,"37.7696597423213, -122.405942290896"
120248564,WEAPON LAWS,POSSESSION OF AIR GUN,Tuesday,03/27/2012 07:00 AM +0000,23:17,MISSION,"ARREST, BOOKED",9TH ST / DIVISION ST,-122.405942290896,37.7696597423213,"37.7696597423213, -122.405942290896"
120248564,WARRANTS,WARRANT ARREST,Tuesday,03/27/2012 07:00 AM +0000,23:17,MISSION,"ARREST, BOOKED",9TH ST / DIVISION ST,-122.405942290896,37.7696597423213,"37.7696597423213, -122.405942290896"
120248570,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Tuesday,03/27/2012 07:00 AM +0000,23:15,INGLESIDE,"ARREST, BOOKED",SILVER AV / MISSION ST,-122.431295002963,37.7287297938303,"37.7287297938303, -122.431295002963"
120248570,WARRANTS,WARRANT ARREST,Tuesday,03/27/2012 07:00 AM +0000,23:15,INGLESIDE,"ARREST, BOOKED",SILVER AV / MISSION ST,-122.431295002963,37.7287297938303,"37.7287297938303, -122.431295002963"
120248586,WARRANTS,WARRANT ARREST,Tuesday,03/27/2012 07:00 AM +0000,23:26,TARAVAL,"ARREST, BOOKED",100 Block of CLEARFIELD DR,-122.491551486781,37.7317073954754,"37.7317073954754, -122.491551486781"
120248605,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,03/27/2012 07:00 AM +0000,23:20,MISSION,"ARREST, BOOKED",0 Block of LIBERTY ST,-122.422629319497,37.7575810554109,"37.7575810554109, -122.422629319497"
120248605,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,03/27/2012 07:00 AM +0000,23:20,MISSION,"ARREST, BOOKED",0 Block of LIBERTY ST,-122.422629319497,37.7575810554109,"37.7575810554109, -122.422629319497"
120248611,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,03/28/2012 07:00 AM +0000,00:05,SOUTHERN,"ARREST, BOOKED",0 Block of STEUART ST,-122.39425559293,37.7939113680124,"37.7939113680124, -122.39425559293"
120248611,OTHER OFFENSES,ACTS AGAINST PUBLIC TRANSIT,Wednesday,03/28/2012 07:00 AM +0000,00:05,SOUTHERN,"ARREST, BOOKED",0 Block of STEUART ST,-122.39425559293,37.7939113680124,"37.7939113680124, -122.39425559293"
120248627,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,03/27/2012 07:00 AM +0000,19:00,BAYVIEW,NONE,1400 Block of UNDERWOOD AV,-122.389846523019,37.7287871224368,"37.7287871224368, -122.389846523019"
120248633,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,03/28/2012 07:00 AM +0000,00:07,INGLESIDE,NONE,FELTON ST / HARVARD ST,-122.420372770567,37.7259114265635,"37.7259114265635, -122.420372770567"
120248633,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,03/28/2012 07:00 AM +0000,00:07,INGLESIDE,NONE,FELTON ST / HARVARD ST,-122.420372770567,37.7259114265635,"37.7259114265635, -122.420372770567"
120248677,OTHER OFFENSES,CONSPIRACY,Wednesday,03/28/2012 07:00 AM +0000,00:21,BAYVIEW,"ARREST, BOOKED",25TH ST / DEHARO ST,-122.400419418641,37.7520752845309,"37.7520752845309, -122.400419418641"
120248718,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Tuesday,03/27/2012 07:00 AM +0000,21:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120248730,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,03/28/2012 07:00 AM +0000,02:12,NORTHERN,"ARREST, BOOKED",VANNESS AV / WILLOW ST,-122.420906514954,37.7833601835094,"37.7833601835094, -122.420906514954"
120248730,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/28/2012 07:00 AM +0000,02:12,NORTHERN,"ARREST, BOOKED",VANNESS AV / WILLOW ST,-122.420906514954,37.7833601835094,"37.7833601835094, -122.420906514954"
120248730,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,03/28/2012 07:00 AM +0000,02:12,NORTHERN,"ARREST, BOOKED",VANNESS AV / WILLOW ST,-122.420906514954,37.7833601835094,"37.7833601835094, -122.420906514954"
120248746,TRESPASS,TRESPASSING,Wednesday,03/28/2012 07:00 AM +0000,01:50,TARAVAL,NONE,1500 Block of 44TH AV,-122.507930667676,37.7578059153399,"37.7578059153399, -122.507930667676"
120248746,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,03/28/2012 07:00 AM +0000,01:50,TARAVAL,NONE,1500 Block of 44TH AV,-122.507930667676,37.7578059153399,"37.7578059153399, -122.507930667676"
120248746,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,03/28/2012 07:00 AM +0000,01:50,TARAVAL,NONE,1500 Block of 44TH AV,-122.507930667676,37.7578059153399,"37.7578059153399, -122.507930667676"
120248780,WARRANTS,WARRANT ARREST,Wednesday,03/28/2012 07:00 AM +0000,04:50,NORTHERN,"ARREST, BOOKED",POST ST / POLK ST,-122.419930111611,37.7868262082156,"37.7868262082156, -122.419930111611"
120248780,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/28/2012 07:00 AM +0000,04:50,NORTHERN,"ARREST, BOOKED",POST ST / POLK ST,-122.419930111611,37.7868262082156,"37.7868262082156, -122.419930111611"
120248859,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,03/27/2012 07:00 AM +0000,17:30,NORTHERN,NONE,1500 Block of PACIFIC AV,-122.421450852449,37.7949321980024,"37.7949321980024, -122.421450852449"
120248887,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,03/27/2012 07:00 AM +0000,16:00,SOUTHERN,NONE,0 Block of GRACE ST,-122.414784849556,37.774890573509,"37.774890573509, -122.414784849556"
120248893,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,03/28/2012 07:00 AM +0000,07:44,BAYVIEW,"ARREST, CITED",BARNEVELD AV / SWEENY ST,-122.407285459494,37.7331589226602,"37.7331589226602, -122.407285459494"
120248912,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,03/28/2012 07:00 AM +0000,08:25,NORTHERN,"ARREST, CITED",MARINA BL / BAKER ST,-122.447287356643,37.8051582628592,"37.8051582628592, -122.447287356643"
120248928,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/27/2012 07:00 AM +0000,19:25,NORTHERN,NONE,2700 Block of FILLMORE ST,-122.435201391135,37.7949577696926,"37.7949577696926, -122.435201391135"
120248934,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,22:00,BAYVIEW,NONE,800 Block of INNES AV,-122.375055094353,37.7315552631264,"37.7315552631264, -122.375055094353"
120248940,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,03/28/2012 07:00 AM +0000,08:38,PARK,"ARREST, BOOKED",LINCOLN WY / 7TH AV,-122.464299701157,37.7660152007973,"37.7660152007973, -122.464299701157"
120248940,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/28/2012 07:00 AM +0000,08:38,PARK,"ARREST, BOOKED",LINCOLN WY / 7TH AV,-122.464299701157,37.7660152007973,"37.7660152007973, -122.464299701157"
120249120,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,03/15/2012 07:00 AM +0000,11:00,BAYVIEW,NONE,0 Block of LILLIAN ST,-122.38063562459,37.7318791488174,"37.7318791488174, -122.38063562459"
120249142,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Wednesday,03/28/2012 07:00 AM +0000,10:04,INGLESIDE,NONE,ALEMANY BL / ELLSWORTH ST,-122.418968700591,37.7322083101759,"37.7322083101759, -122.418968700591"
120249186,NON-CRIMINAL,LOST PROPERTY,Sunday,03/25/2012 07:00 AM +0000,20:30,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412914393268,37.7840032984744,"37.7840032984744, -122.412914393268"
120249211,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,03/28/2012 07:00 AM +0000,09:53,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403675173997,37.7751775060199,"37.7751775060199, -122.403675173997"
120249227,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,20:00,BAYVIEW,NONE,1300 Block of DEHARO ST,-122.400663149411,37.752806895911,"37.752806895911, -122.400663149411"
120249233,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/27/2012 07:00 AM +0000,20:00,NORTHERN,NONE,1700 Block of JACKSON ST,-122.42306740705,37.793897637676,"37.793897637676, -122.42306740705"
120249283,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,03/16/2012 07:00 AM +0000,08:00,PARK,NONE,500 Block of BURNETT AV,-122.44436190326,37.7520812659229,"37.7520812659229, -122.44436190326"
120249318,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Wednesday,03/28/2012 07:00 AM +0000,10:55,SOUTHERN,"ARREST, BOOKED",100 Block of 4TH ST,-122.403843453952,37.7840962002541,"37.7840962002541, -122.403843453952"
120249330,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/28/2012 07:00 AM +0000,11:28,SOUTHERN,"ARREST, CITED",6TH ST / FOLSOM ST,-122.405618998022,37.7785045190918,"37.7785045190918, -122.405618998022"
120249346,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,03/27/2012 07:00 AM +0000,23:00,INGLESIDE,NONE,1500 Block of CHURCH ST,-122.426934053142,37.7460850363498,"37.7460850363498, -122.426934053142"
120249380,TRESPASS,TRESPASSING,Wednesday,03/28/2012 07:00 AM +0000,09:08,RICHMOND,"ARREST, CITED",6300 Block of GEARY BL,-122.487230767324,37.7799429213914,"37.7799429213914, -122.487230767324"
120249409,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,03/28/2012 07:00 AM +0000,10:45,CENTRAL,"ARREST, CITED",100 Block of JACKSON ST,-122.398937968884,37.7971182320656,"37.7971182320656, -122.398937968884"
120249421,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Wednesday,03/28/2012 07:00 AM +0000,03:27,CENTRAL,NONE,600 Block of SUTTER ST,-122.410620561016,37.7888576128606,"37.7888576128606, -122.410620561016"
120249459,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,03/25/2012 07:00 AM +0000,23:00,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397338013946,37.7778461068672,"37.7778461068672, -122.397338013946"
120249459,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,03/25/2012 07:00 AM +0000,23:00,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397338013946,37.7778461068672,"37.7778461068672, -122.397338013946"
